country,cluster,year
NL,4,1989
NO,4,1989
NP,0,1989
NZ,4,1989
OM,4,1989
PA,2,1989
PE,2,1989
PF,2,1989
PG,4,1989
PH,0,1989
PK,4,1989
PL,3,1989
PR,4,1989
PS,2,1989
PT,4,1989
PY,4,1989
QA,4,1989
RE,1,1989
RO,3,1989
RS,3,1989
RU,3,1989
RW,4,1989
SA,4,1989
SB,2,1989
SD,4,1989
SE,4,1989
SG,4,1989
SI,4,1989
SK,3,1989
SL,0,1989
SM,3,1989
SN,0,1989
SO,0,1989
SR,1,1989
SS,4,1989
ST,4,1989
SV,1,1989
SY,0,1989
SZ,2,1989
TD,1,1989
TG,2,1989
TH,4,1989
TJ,3,1989
TM,3,1989
TN,4,1989
TO,1,1989
TR,4,1989
TT,4,1989
TW,3,1989
TZ,4,1989
UA,3,1989
UG,4,1989
US,4,1989
UY,4,1989
UZ,3,1989
VA,2,1989
VC,2,1989
VE,4,1989
VG,3,1989
VI,0,1989
VN,4,1989
VU,2,1989
YE,3,1989
ZA,4,1989
ZM,4,1989
ZW,2,1989
AE,4,1990
AF,1,1990
AL,2,1990
AM,3,1990
AR,4,1990
AS,1,1990
AT,4,1990
AU,4,1990
AZ,3,1990
BA,4,1990
BB,1,1990
BD,4,1990
BE,4,1990
BF,2,1990
BG,3,1990
BH,3,1990
BI,4,1990
BJ,4,1990
BN,3,1990
BO,1,1990
BR,4,1990
BS,1,1990
BT,1,1990
BW,1,1990
BY,3,1990
CA,4,1990
CD,4,1990
CF,2,1990
CG,0,1990
CH,4,1990
CI,2,1990
CL,4,1990
CM,4,1990
CN,3,1990
CO,4,1990
CR,1,1990
CU,4,1990
CY,2,1990
CZ,3,1990
DE,3,1990
DK,4,1990
DM,1,1990
DO,1,1990
DZ,4,1990
EC,4,1990
EE,3,1990
EG,3,1990
ES,4,1990
ET,4,1990
FI,4,1990
FJ,3,1990
FM,1,1990
FR,4,1990
GA,0,1990
GB,4,1990
GE,3,1990
GF,0,1990
GH,1,1990
GI,4,1990
GL,4,1990
GM,0,1990
GN,1,1990
GP,4,1990
GR,3,1990
GT,4,1990
GU,4,1990
GW,3,1990
GY,4,1990
HK,3,1990
HN,2,1990
HR,4,1990
HT,2,1990
HU,4,1990
ID,4,1990
IE,4,1990
IL,4,1990
IN,3,1990
IQ,3,1990
IR,3,1990
IS,4,1990
IT,4,1990
JM,4,1990
JO,3,1990
JP,3,1990
KE,4,1990
KG,3,1990
KH,2,1990
KR,3,1990
KW,3,1990
KZ,4,1990
LA,2,1990
LB,4,1990
LC,0,1990
LI,3,1990
LK,4,1990
LS,3,1990
LT,3,1990
LU,1,1990
LV,3,1990
LY,4,1990
MA,2,1990
MC,4,1990
MD,3,1990
ME,1,1990
MG,2,1990
MK,4,1990
ML,2,1990
MM,2,1990
MN,4,1990
MP,1,1990
MQ,1,1990
MS,1,1990
MT,1,1990
MU,2,1990
MW,4,1990
MX,4,1990
MY,4,1990
MZ,3,1990
NC,3,1990
NE,2,1990
NG,4,1990
NI,1,1990
NL,4,1990
NO,4,1990
NP,2,1990
NZ,4,1990
OM,3,1990
PA,1,1990
PE,1,1990
PF,2,1990
PG,4,1990
PH,4,1990
PK,4,1990
PL,3,1990
PR,4,1990
PS,4,1990
PT,3,1990
PY,2,1990
QA,4,1990
RE,1,1990
RO,3,1990
RS,3,1990
RU,3,1990
RW,2,1990
SA,4,1990
SC,1,1990
SD,4,1990
SE,4,1990
SG,4,1990
SI,3,1990
SK,3,1990
SL,2,1990
SN,2,1990
SO,4,1990
SR,2,1990
SS,3,1990
ST,0,1990
SV,1,1990
SY,2,1990
SZ,1,1990
TD,0,1990
TG,4,1990
TH,4,1990
TJ,3,1990
TM,4,1990
TN,4,1990
TO,2,1990
TR,4,1990
TT,4,1990
TV,0,1990
TW,3,1990
TZ,4,1990
UA,3,1990
UG,4,1990
US,4,1990
UY,4,1990
UZ,3,1990
VA,3,1990
VE,4,1990
VG,3,1990
VI,4,1990
VN,4,1990
VU,1,1990
WS,2,1990
YE,4,1990
ZA,4,1990
ZM,4,1990
ZW,4,1990
AD,2,1991
AE,0,1991
AL,0,1991
AM,0,1991
AR,0,1991
AT,1,1991
AU,1,1991
AZ,0,1991
BA,1,1991
BB,2,1991
BD,1,1991
BE,1,1991
BF,1,1991
BG,0,1991
BH,0,1991
BI,0,1991
BJ,2,1991
BM,0,1991
BN,1,1991
BO,2,1991
BR,1,1991
BS,3,1991
BW,2,1991
BY,0,1991
BZ,1,1991
CA,1,1991
CD,1,1991
CF,4,1991
CG,1,1991
CH,1,1991
CI,2,1991
CL,1,1991
CM,1,1991
CN,0,1991
CO,2,1991
CR,2,1991
CU,1,1991
CY,1,1991
CZ,0,1991
DE,0,1991
DK,1,1991
DO,2,1991
DZ,0,1991
EC,1,1991
EE,0,1991
EG,0,1991
ES,1,1991
ET,1,1991
FI,1,1991
FJ,1,1991
FM,3,1991
FR,1,1991
GA,2,1991
GB,1,1991
GE,0,1991
GF,4,1991
GH,2,1991
GI,2,1991
GL,3,1991
GM,4,1991
GN,0,1991
GP,4,1991
GR,0,1991
GT,1,1991
GU,1,1991
GW,0,1991
GY,3,1991
HK,1,1991
HN,4,1991
HR,1,1991
HT,1,1991
HU,0,1991
ID,1,1991
IE,1,1991
IL,1,1991
IN,0,1991
IQ,0,1991
IR,0,1991
IS,1,1991
IT,1,1991
JM,1,1991
JO,0,1991
JP,0,1991
KE,1,1991
KG,0,1991
KH,1,1991
KR,0,1991
KW,0,1991
KZ,0,1991
LA,0,1991
LB,1,1991
LI,2,1991
LK,1,1991
LR,0,1991
LS,0,1991
LT,0,1991
LU,2,1991
LV,0,1991
LY,0,1991
MA,1,1991
MC,0,1991
MD,0,1991
ME,4,1991
MG,2,1991
MK,0,1991
ML,1,1991
MM,1,1991
MN,2,1991
MP,1,1991
MQ,2,1991
MT,2,1991
MU,1,1991
MV,3,1991
MW,2,1991
MX,1,1991
MY,1,1991
MZ,0,1991
NC,0,1991
NE,2,1991
NG,1,1991
NI,2,1991
NL,1,1991
NO,1,1991
NP,1,1991
NZ,1,1991
OM,1,1991
PA,2,1991
PE,2,1991
PF,1,1991
PG,1,1991
PH,1,1991
PK,1,1991
PL,0,1991
PR,1,1991
PS,2,1991
PT,0,1991
PW,3,1991
PY,1,1991
QA,1,1991
RE,3,1991
RO,0,1991
RS,0,1991
RU,0,1991
RW,1,1991
SA,1,1991
SB,3,1991
SC,4,1991
SD,1,1991
SE,1,1991
SG,0,1991
SI,0,1991
SK,0,1991
SL,2,1991
SN,1,1991
SO,4,1991
SS,2,1991
SV,3,1991
SY,1,1991
SZ,2,1991
TG,0,1991
TH,1,1991
TJ,0,1991
TM,1,1991
TN,0,1991
TR,1,1991
TT,0,1991
TV,2,1991
TW,0,1991
TZ,1,1991
UA,0,1991
UG,1,1991
US,1,1991
UY,1,1991
UZ,0,1991
VA,3,1991
VE,1,1991
VG,0,1991
VI,1,1991
VN,0,1991
VU,0,1991
WS,4,1991
YE,0,1991
ZA,1,1991
ZM,1,1991
ZW,1,1991
AE,4,1992
AF,2,1992
AG,2,1992
AL,4,1992
AM,4,1992
AR,4,1992
AT,4,1992
AU,4,1992
AZ,1,1992
BA,4,1992
BB,0,1992
BD,4,1992
BE,4,1992
BF,4,1992
BG,1,1992
BH,1,1992
BI,1,1992
BJ,0,1992
BM,1,1992
BN,4,1992
BO,0,1992
BR,4,1992
BS,2,1992
BW,0,1992
BY,1,1992
BZ,3,1992
CA,4,1992
CD,2,1992
CF,1,1992
CG,0,1992
CH,4,1992
CI,4,1992
CL,4,1992
CM,0,1992
CN,1,1992
CO,0,1992
CR,0,1992
CU,4,1992
CY,4,1992
CZ,4,1992
DE,4,1992
DK,4,1992
DM,2,1992
DO,0,1992
DZ,4,1992
EC,4,1992
EE,1,1992
EG,1,1992
ES,4,1992
ET,0,1992
FI,4,1992
FJ,0,1992
FM,2,1992
FR,4,1992
GA,3,1992
GB,4,1992
GE,1,1992
GF,4,1992
GH,0,1992
GI,0,1992
GL,4,1992
GM,0,1992
GN,3,1992
GP,4,1992
GR,1,1992
GT,0,1992
GU,4,1992
GW,2,1992
HK,4,1992
HN,0,1992
HR,0,1992
HU,4,1992
ID,0,1992
IE,4,1992
IL,4,1992
IN,1,1992
IQ,4,1992
IR,4,1992
IS,4,1992
IT,4,1992
JM,4,1992
JO,4,1992
JP,4,1992
KE,4,1992
KG,1,1992
KH,4,1992
KR,4,1992
KW,4,1992
KZ,1,1992
LA,4,1992
LB,4,1992
LC,1,1992
LI,4,1992
LK,4,1992
LS,1,1992
LT,1,1992
LU,0,1992
LV,1,1992
LY,4,1992
MA,4,1992
MC,1,1992
MD,1,1992
ME,1,1992
MG,0,1992
MK,1,1992
ML,4,1992
MM,4,1992
MN,0,1992
MO,2,1992
MQ,0,1992
MS,2,1992
MT,0,1992
MU,0,1992
MW,0,1992
MX,0,1992
MY,4,1992
MZ,4,1992
NC,1,1992
NE,4,1992
NG,4,1992
NI,0,1992
NL,4,1992
NO,4,1992
NP,4,1992
NZ,4,1992
OM,4,1992
PA,0,1992
PE,0,1992
PF,4,1992
PG,0,1992
PH,0,1992
PK,4,1992
PL,4,1992
PR,4,1992
PS,0,1992
PT,4,1992
PY,4,1992
QA,4,1992
RE,2,1992
RO,1,1992
RS,1,1992
RU,1,1992
RW,3,1992
SA,4,1992
SB,1,1992
SC,4,1992
SD,4,1992
SE,4,1992
SG,4,1992
SI,4,1992
SK,1,1992
SL,0,1992
SN,4,1992
SO,3,1992
SR,4,1992
SS,4,1992
ST,4,1992
SV,2,1992
SY,4,1992
SZ,0,1992
TD,4,1992
TH,4,1992
TJ,1,1992
TM,0,1992
TN,4,1992
TO,2,1992
TR,4,1992
TT,4,1992
TV,3,1992
TW,1,1992
TZ,4,1992
UA,1,1992
UG,4,1992
US,4,1992
UY,0,1992
UZ,1,1992
VA,2,1992
VE,4,1992
VG,1,1992
VI,4,1992
VN,1,1992
VU,3,1992
WS,0,1992
YE,4,1992
ZA,4,1992
ZM,4,1992
ZW,0,1992
AD,2,1993
AE,4,1993
AF,2,1993
AG,2,1993
AL,4,1993
AM,1,1993
AO,0,1993
AR,4,1993
AT,4,1993
AU,4,1993
AZ,1,1993
BA,4,1993
BB,0,1993
BD,4,1993
BE,4,1993
BF,4,1993
BG,1,1993
BH,1,1993
BI,2,1993
BJ,3,1993
BM,1,1993
BN,4,1993
BO,0,1993
BR,4,1993
BS,2,1993
BT,3,1993
BW,4,1993
BY,1,1993
BZ,0,1993
CA,4,1993
CD,4,1993
CG,0,1993
CH,4,1993
CI,4,1993
CK,1,1993
CL,4,1993
CM,4,1993
CN,1,1993
CO,0,1993
CR,0,1993
CU,4,1993
CY,4,1993
CZ,4,1993
DE,4,1993
DK,4,1993
DM,2,1993
DO,2,1993
DZ,4,1993
EC,0,1993
EE,1,1993
EG,1,1993
ES,4,1993
ET,0,1993
FI,4,1993
FJ,1,1993
FM,2,1993
FO,1,1993
FR,4,1993
GA,0,1993
GB,4,1993
GD,1,1993
GE,1,1993
GF,0,1993
GH,0,1993
GI,0,1993
GL,1,1993
GM,0,1993
GN,4,1993
GP,0,1993
GR,1,1993
GT,0,1993
GU,4,1993
GY,3,1993
HK,4,1993
HN,3,1993
HR,4,1993
HT,2,1993
HU,4,1993
ID,4,1993
IE,4,1993
IL,4,1993
IN,1,1993
IQ,4,1993
IR,4,1993
IS,4,1993
IT,4,1993
JM,0,1993
JO,4,1993
JP,4,1993
KE,4,1993
KG,1,1993
KH,4,1993
KN,3,1993
KR,1,1993
KW,1,1993
KY,2,1993
KZ,1,1993
LB,0,1993
LC,1,1993
LI,4,1993
LK,4,1993
LR,3,1993
LS,4,1993
LT,1,1993
LU,0,1993
LV,1,1993
LY,4,1993
MA,3,1993
MC,4,1993
MD,1,1993
ME,1,1993
MG,0,1993
MK,1,1993
ML,3,1993
MM,0,1993
MN,4,1993
MO,4,1993
MQ,2,1993
MR,1,1993
MT,0,1993
MU,0,1993
MV,0,1993
MW,0,1993
MX,4,1993
MY,4,1993
MZ,4,1993
NC,1,1993
NE,3,1993
NG,4,1993
NI,3,1993
NL,4,1993
NO,4,1993
NP,4,1993
NZ,4,1993
OM,4,1993
PA,0,1993
PE,0,1993
PF,4,1993
PG,0,1993
PH,4,1993
PK,4,1993
PL,4,1993
PR,4,1993
PS,0,1993
PT,4,1993
PY,0,1993
QA,4,1993
RE,2,1993
RO,1,1993
RS,1,1993
RU,1,1993
RW,0,1993
SA,4,1993
SB,0,1993
SC,1,1993
SD,0,1993
SE,4,1993
SG,4,1993
SI,4,1993
SK,1,1993
SL,0,1993
SM,2,1993
SN,3,1993
SO,1,1993
SR,3,1993
SS,4,1993
ST,2,1993
SV,2,1993
SY,3,1993
SZ,4,1993
TC,0,1993
TD,3,1993
TG,3,1993
TH,4,1993
TJ,1,1993
TM,4,1993
TN,4,1993
TR,4,1993
TT,4,1993
TV,0,1993
TW,1,1993
TZ,4,1993
UA,1,1993
UG,0,1993
US,4,1993
UY,4,1993
UZ,1,1993
VA,2,1993
VC,2,1993
VE,4,1993
VG,1,1993
VI,4,1993
VN,4,1993
VU,0,1993
WS,2,1993
YE,1,1993
ZA,4,1993
ZM,0,1993
ZW,4,1993
AE,4,1994
AF,2,1994
AL,4,1994
AM,0,1994
AO,0,1994
AR,4,1994
AS,3,1994
AT,4,1994
AU,4,1994
AW,3,1994
AZ,0,1994
BA,1,1994
BB,1,1994
BD,4,1994
BE,4,1994
BF,4,1994
BG,0,1994
BH,0,1994
BI,1,1994
BJ,3,1994
BM,1,1994
BN,4,1994
BO,1,1994
BR,4,1994
BS,1,1994
BT,1,1994
BW,1,1994
BY,0,1994
CA,4,1994
CD,3,1994
CG,3,1994
CH,4,1994
CI,4,1994
CL,1,1994
CM,4,1994
CN,0,1994
CO,1,1994
CR,1,1994
CU,4,1994
CY,4,1994
CZ,4,1994
DE,4,1994
DK,4,1994
DO,1,1994
DZ,4,1994
EC,1,1994
EE,0,1994
EG,0,1994
ER,2,1994
ES,4,1994
ET,3,1994
FI,4,1994
FJ,1,1994
FK,0,1994
FM,1,1994
FO,4,1994
FR,4,1994
GA,4,1994
GB,4,1994
GD,2,1994
GE,0,1994
GF,3,1994
GH,1,1994
GI,1,1994
GL,4,1994
GM,2,1994
GN,3,1994
GP,3,1994
GR,4,1994
GT,1,1994
GU,3,1994
GW,3,1994
GY,1,1994
HK,4,1994
HN,3,1994
HR,1,1994
HT,3,1994
HU,4,1994
ID,4,1994
IE,4,1994
IL,4,1994
IN,0,1994
IQ,4,1994
IR,4,1994
IS,4,1994
IT,4,1994
JM,4,1994
JO,4,1994
JP,4,1994
KE,3,1994
KG,3,1994
KH,3,1994
KN,3,1994
KP,0,1994
KR,0,1994
KW,4,1994
KY,1,1994
KZ,0,1994
LA,1,1994
LB,4,1994
LI,0,1994
LK,4,1994
LR,4,1994
LS,1,1994
LT,0,1994
LU,1,1994
LV,0,1994
LY,4,1994
MA,3,1994
MC,4,1994
MD,0,1994
ME,0,1994
MG,4,1994
MK,0,1994
ML,3,1994
MM,4,1994
MN,1,1994
MO,4,1994
MP,2,1994
MQ,3,1994
MR,3,1994
MS,1,1994
MT,1,1994
MU,3,1994
MV,1,1994
MW,4,1994
MX,1,1994
MY,4,1994
MZ,0,1994
NC,4,1994
NE,3,1994
NG,4,1994
NI,3,1994
NL,4,1994
NO,4,1994
NP,3,1994
NZ,4,1994
OM,4,1994
PA,1,1994
PE,1,1994
PF,1,1994
PG,1,1994
PH,3,1994
PK,4,1994
PL,4,1994
PR,4,1994
PS,4,1994
PT,4,1994
PY,4,1994
QA,4,1994
RE,1,1994
RO,0,1994
RS,0,1994
RU,0,1994
RW,4,1994
SA,4,1994
SB,1,1994
SC,0,1994
SD,3,1994
SE,4,1994
SG,4,1994
SI,4,1994
SK,0,1994
SL,3,1994
SN,4,1994
SR,0,1994
SS,4,1994
ST,3,1994
SV,1,1994
SY,3,1994
SZ,1,1994
TG,3,1994
TH,4,1994
TJ,0,1994
TM,1,1994
TN,4,1994
TO,3,1994
TR,4,1994
TT,4,1994
TW,0,1994
TZ,4,1994
UA,0,1994
UG,3,1994
US,4,1994
UY,4,1994
UZ,0,1994
VA,1,1994
VE,4,1994
VG,0,1994
VI,1,1994
VN,4,1994
VU,2,1994
WS,4,1994
YE,3,1994
ZA,4,1994
ZM,4,1994
ZW,4,1994
AE,2,1995
AF,1,1995
AG,1,1995
AL,4,1995
AM,4,1995
AO,3,1995
AR,2,1995
AT,2,1995
AU,0,1995
AZ,4,1995
BA,0,1995
BB,0,1995
BD,2,1995
BE,2,1995
BF,0,1995
BG,4,1995
BH,4,1995
BI,1,1995
BJ,1,1995
BM,1,1995
BN,1,1995
BO,1,1995
BR,0,1995
BS,1,1995
BW,1,1995
BY,4,1995
CA,2,1995
CD,0,1995
CF,2,1995
CG,2,1995
CH,2,1995
CI,0,1995
CL,0,1995
CM,0,1995
CN,4,1995
CO,0,1995
CR,1,1995
CU,0,1995
CY,2,1995
CZ,2,1995
DE,2,1995
DJ,3,1995
DK,2,1995
DO,1,1995
DZ,2,1995
EC,0,1995
EE,2,1995
EG,4,1995
ER,1,1995
ES,2,1995
ET,0,1995
FI,2,1995
FJ,1,1995
FK,4,1995
FO,3,1995
FR,2,1995
GA,0,1995
GB,0,1995
GD,1,1995
GE,4,1995
GF,2,1995
GH,1,1995
GI,0,1995
GL,1,1995
GM,3,1995
GN,3,1995
GP,2,1995
GR,2,1995
GT,1,1995
GU,1,1995
GY,1,1995
HK,4,1995
HN,0,1995
HR,0,1995
HU,2,1995
ID,0,1995
IE,0,1995
IL,2,1995
IN,4,1995
IQ,2,1995
IR,2,1995
IS,2,1995
IT,2,1995
JM,0,1995
JO,2,1995
JP,2,1995
KE,0,1995
KG,3,1995
KH,0,1995
KN,1,1995
KP,4,1995
KR,2,1995
KW,2,1995
KY,1,1995
KZ,4,1995
LA,0,1995
LB,0,1995
LI,2,1995
LK,0,1995
LS,1,1995
LT,4,1995
LU,1,1995
LV,4,1995
LY,2,1995
MA,2,1995
MC,4,1995
MD,4,1995
ME,2,1995
MG,2,1995
MK,2,1995
ML,0,1995
MM,3,1995
MN,1,1995
MO,4,1995
MP,3,1995
MQ,0,1995
MR,1,1995
MT,1,1995
MU,2,1995
MV,2,1995
MW,0,1995
MX,0,1995
MY,2,1995
MZ,4,1995
NC,0,1995
NE,0,1995
NG,2,1995
NI,0,1995
NL,2,1995
NO,2,1995
NP,0,1995
NZ,0,1995
OM,2,1995
PA,1,1995
PE,1,1995
PF,0,1995
PG,0,1995
PH,0,1995
PK,2,1995
PL,2,1995
PR,0,1995
PS,1,1995
PT,2,1995
PW,0,1995
PY,0,1995
QA,0,1995
RE,1,1995
RO,4,1995
RS,2,1995
RU,4,1995
RW,4,1995
SA,2,1995
SB,3,1995
SC,4,1995
SD,0,1995
SE,2,1995
SG,2,1995
SI,2,1995
SJ,4,1995
SK,4,1995
SL,1,1995
SM,1,1995
SN,2,1995
SR,4,1995
SS,2,1995
ST,3,1995
SV,1,1995
SY,0,1995
SZ,1,1995
TD,0,1995
TG,0,1995
TH,0,1995
TJ,4,1995
TM,4,1995
TN,2,1995
TO,1,1995
TR,2,1995
TT,0,1995
TW,4,1995
TZ,0,1995
UA,4,1995
UG,0,1995
US,2,1995
UY,0,1995
UZ,4,1995
VA,0,1995
VE,0,1995
VG,4,1995
VI,2,1995
VN,2,1995
WS,4,1995
YE,2,1995
ZA,0,1995
ZM,0,1995
ZW,0,1995
AD,4,1996
AE,1,1996
AF,2,1996
AG,4,1996
AL,1,1996
AM,0,1996
AO,0,1996
AR,1,1996
AS,0,1996
AT,1,1996
AU,1,1996
AZ,2,1996
BA,2,1996
BB,2,1996
BD,1,1996
BE,1,1996
BF,1,1996
BG,0,1996
BH,0,1996
BI,1,1996
BJ,1,1996
BM,1,1996
BN,1,1996
BO,2,1996
BR,1,1996
BS,3,1996
BT,3,1996
BW,2,1996
BY,0,1996
BZ,3,1996
CA,1,1996
CD,1,1996
CG,2,1996
CH,1,1996
CI,2,1996
CL,1,1996
CM,1,1996
CN,0,1996
CO,2,1996
CR,2,1996
CU,1,1996
CY,1,1996
CZ,1,1996
DE,1,1996
DJ,1,1996
DK,1,1996
DO,2,1996
DZ,1,1996
EC,1,1996
EE,0,1996
EG,0,1996
ER,0,1996
ES,1,1996
ET,1,1996
FI,1,1996
FJ,1,1996
FK,0,1996
FM,2,1996
FO,2,1996
FR,1,1996
GA,4,1996
GB,1,1996
GD,4,1996
GE,0,1996
GF,2,1996
GH,2,1996
GI,2,1996
GL,0,1996
GM,4,1996
GN,4,1996
GP,1,1996
GR,1,1996
GT,2,1996
GU,1,1996
GY,3,1996
HK,0,1996
HN,2,1996
HR,2,1996
HT,2,1996
HU,1,1996
ID,1,1996
IE,1,1996
IL,1,1996
IN,0,1996
IQ,1,1996
IR,0,1996
IS,1,1996
IT,1,1996
JM,1,1996
JO,1,1996
JP,1,1996
KE,1,1996
KG,0,1996
KH,1,1996
KN,3,1996
KR,0,1996
KW,0,1996
KY,3,1996
KZ,0,1996
LB,1,1996
LC,0,1996
LI,0,1996
LK,1,1996
LR,1,1996
LS,3,1996
LT,0,1996
LU,2,1996
LV,0,1996
LY,1,1996
MA,1,1996
MC,0,1996
MD,0,1996
ME,0,1996
MG,1,1996
MK,0,1996
ML,2,1996
MM,4,1996
MN,2,1996
MO,0,1996
MQ,1,1996
MR,1,1996
MS,0,1996
MT,2,1996
MU,1,1996
MV,0,1996
MW,2,1996
MX,1,1996
MY,1,1996
MZ,1,1996
NC,0,1996
NE,1,1996
NG,1,1996
NI,2,1996
NL,1,1996
NO,1,1996
NP,1,1996
NZ,1,1996
OM,1,1996
PA,2,1996
PE,2,1996
PF,1,1996
PG,1,1996
PH,1,1996
PK,1,1996
PL,1,1996
PR,1,1996
PS,1,1996
PT,1,1996
PW,3,1996
PY,1,1996
QA,1,1996
RE,2,1996
RO,0,1996
RS,0,1996
RU,0,1996
RW,2,1996
SA,1,1996
SB,1,1996
SC,0,1996
SD,1,1996
SE,1,1996
SG,0,1996
SI,1,1996
SK,0,1996
SL,1,1996
SM,4,1996
SN,1,1996
SR,0,1996
SS,1,1996
ST,2,1996
SV,3,1996
SY,1,1996
SZ,2,1996
TD,3,1996
TG,1,1996
TH,1,1996
TJ,0,1996
TM,3,1996
TN,1,1996
TR,1,1996
TT,1,1996
TW,0,1996
TZ,1,1996
UA,0,1996
UG,1,1996
US,1,1996
UY,1,1996
UZ,1,1996
VA,3,1996
VC,4,1996
VE,1,1996
VG,0,1996
VI,2,1996
VN,1,1996
VU,3,1996
YE,1,1996
ZA,1,1996
ZM,2,1996
ZW,1,1996
AD,4,1997
AE,1,1997
AF,4,1997
AL,1,1997
AM,0,1997
AO,1,1997
AR,4,1997
AT,1,1997
AU,1,1997
AZ,0,1997
BA,2,1997
BB,1,1997
BD,1,1997
BE,1,1997
BF,1,1997
BG,4,1997
BH,4,1997
BI,4,1997
BJ,1,1997
BM,0,1997
BN,2,1997
BO,2,1997
BR,1,1997
BS,2,1997
BT,3,1997
BW,2,1997
BY,0,1997
BZ,3,1997
CA,1,1997
CD,3,1997
CF,3,1997
CG,3,1997
CH,1,1997
CI,1,1997
CL,1,1997
CM,1,1997
CN,0,1997
CO,2,1997
CR,2,1997
CU,1,1997
CY,4,1997
CZ,4,1997
DE,4,1997
DK,1,1997
DO,2,1997
DZ,2,1997
EC,1,1997
EE,4,1997
EG,4,1997
ER,2,1997
ES,4,1997
ET,1,1997
FI,1,1997
FJ,2,1997
FM,2,1997
FO,0,1997
FR,4,1997
GA,4,1997
GB,1,1997
GD,2,1997
GE,0,1997
GF,3,1997
GH,1,1997
GI,3,1997
GL,2,1997
GM,3,1997
GP,1,1997
GR,4,1997
GT,2,1997
GU,1,1997
GW,2,1997
GY,4,1997
HK,4,1997
HN,1,1997
HR,2,1997
HU,4,1997
ID,1,1997
IE,1,1997
IL,1,1997
IN,4,1997
IQ,4,1997
IR,4,1997
IS,1,1997
IT,1,1997
JM,1,1997
JO,4,1997
JP,4,1997
KE,1,1997
KG,3,1997
KH,1,1997
KP,0,1997
KR,4,1997
KW,4,1997
KY,2,1997
KZ,4,1997
LA,0,1997
LB,1,1997
LI,4,1997
LK,1,1997
LR,2,1997
LS,2,1997
LT,0,1997
LU,2,1997
LV,4,1997
LY,4,1997
MA,4,1997
MC,4,1997
MD,0,1997
ME,0,1997
MG,1,1997
MK,0,1997
ML,1,1997
MM,3,1997
MN,2,1997
MO,4,1997
MQ,1,1997
MR,2,1997
MS,0,1997
MT,2,1997
MU,4,1997
MW,1,1997
MX,1,1997
MY,1,1997
MZ,4,1997
NC,1,1997
NE,2,1997
NG,1,1997
NI,2,1997
NL,1,1997
NO,1,1997
NP,3,1997
NU,0,1997
NZ,1,1997
OM,1,1997
PA,2,1997
PE,2,1997
PF,1,1997
PG,1,1997
PH,1,1997
PK,1,1997
PL,4,1997
PR,4,1997
PS,4,1997
PT,4,1997
PW,3,1997
PY,2,1997
QA,1,1997
RE,2,1997
RO,0,1997
RS,4,1997
RU,0,1997
RW,3,1997
SA,1,1997
SB,3,1997
SC,4,1997
SD,1,1997
SE,1,1997
SG,4,1997
SI,4,1997
SK,4,1997
SL,2,1997
SM,3,1997
SN,2,1997
SS,2,1997
ST,2,1997
SV,2,1997
SY,1,1997
SZ,2,1997
TG,2,1997
TH,1,1997
TJ,4,1997
TM,2,1997
TN,4,1997
TO,3,1997
TR,1,1997
TT,2,1997
TW,4,1997
TZ,1,1997
UA,0,1997
UG,1,1997
US,1,1997
UY,1,1997
UZ,0,1997
VA,2,1997
VE,1,1997
VG,0,1997
VI,1,1997
VN,4,1997
VU,2,1997
YE,0,1997
ZA,1,1997
ZM,1,1997
ZW,1,1997
AE,2,1998
AF,1,1998
AG,0,1998
AL,4,1998
AM,3,1998
AO,1,1998
AR,4,1998
AT,4,1998
AU,2,1998
AZ,3,1998
BA,1,1998
BB,2,1998
BD,2,1998
BE,4,1998
BF,2,1998
BG,4,1998
BH,4,1998
BI,4,1998
BJ,1,1998
BM,1,1998
BN,1,1998
BO,1,1998
BR,2,1998
BS,1,1998
BW,1,1998
BY,3,1998
BZ,1,1998
CA,2,1998
CD,2,1998
CF,0,1998
CG,2,1998
CH,4,1998
CI,4,1998
CL,1,1998
CM,2,1998
CN,3,1998
CO,1,1998
CR,1,1998
CU,2,1998
CV,1,1998
CY,3,1998
CZ,4,1998
DE,4,1998
DK,2,1998
DM,1,1998
DO,1,1998
DZ,4,1998
EC,2,1998
EE,4,1998
EG,4,1998
ER,1,1998
ES,4,1998
ET,2,1998
FI,2,1998
FJ,1,1998
FK,3,1998
FO,3,1998
FR,4,1998
GA,2,1998
GB,2,1998
GD,2,1998
GE,3,1998
GF,3,1998
GH,1,1998
GI,1,1998
GL,0,1998
GM,0,1998
GN,0,1998
GP,2,1998
GR,4,1998
GT,1,1998
GU,2,1998
GW,1,1998
GY,4,1998
HK,3,1998
HN,1,1998
HR,1,1998
HU,4,1998
ID,1,1998
IE,2,1998
IL,4,1998
IN,4,1998
IQ,4,1998
IR,4,1998
IS,2,1998
IT,4,1998
JM,2,1998
JO,4,1998
JP,4,1998
KE,2,1998
KG,3,1998
KH,2,1998
KP,3,1998
KR,4,1998
KW,4,1998
KY,0,1998
KZ,4,1998
LA,3,1998
LB,2,1998
LI,3,1998
LK,2,1998
LR,3,1998
LS,1,1998
LT,3,1998
LU,1,1998
LV,4,1998
LY,4,1998
MA,4,1998
MC,4,1998
MD,3,1998
ME,3,1998
MG,2,1998
MK,4,1998
ML,2,1998
MM,2,1998
MN,1,1998
MO,3,1998
MQ,0,1998
MR,1,1998
MS,1,1998
MT,2,1998
