country,mode,year,entropy,norm_entropy,total_articles,log_total_articles,gini
GD,individual,2015,3.16897247470061,0.5731102478297337,35.0,3.5553480614894135,0.19890109890109886
GE,individual,2015,4.387694378911062,0.7935167102189549,484.0,6.182084906716632,0.49520661157024803
GF,individual,2015,2.8292380324220474,0.5116691050097859,30.0,3.4011973816621555,0.27
GH,individual,2015,4.513795130479275,0.8163220938440058,1433.0,7.267525427828172,0.5825316518791746
GI,individual,2015,2.791662930931645,0.5048736292209259,32.0,3.4657359027997265,0.30059523809523814
GL,individual,2015,2.242973226438147,0.4056428233258382,14.0,2.6390573296152584,0.19480519480519498
GM,individual,2015,2.4410152780267027,0.4414588268325739,14.0,2.6390573296152584,0.11904761904761907
GN,individual,2015,2.3046193848206715,0.4167915617230366,14.0,2.6390573296152584,0.18181818181818188
GP,individual,2015,3.786758947771543,0.6848372386806054,155.0,5.043425116919247,0.42805939580133123
GR,individual,2015,4.79275052087598,0.8667713149085717,10420.0,9.251482315307358,0.6005799702536747
GT,individual,2015,4.018594199822628,0.7267647592947498,218.0,5.384495062789089,0.44024935309338975
GU,individual,2015,2.553237002993714,0.461754181595414,18.0,2.8903717578961645,0.18253968253968256
GW,individual,2015,2.0253262207700673,0.3662812541252041,10.0,2.302585092994046,0.1499999999999999
GY,individual,2015,2.7711696410886835,0.5011674075624826,26.0,3.258096538021482,0.2350427350427351
HK,individual,2015,4.545776046593894,0.8221058584259315,4116.0,8.32263709695394,0.632626600852505
HN,individual,2015,3.4484333482358416,0.623650885771255,431.0,6.066108090103747,0.6600333154857518
HR,individual,2015,4.480412336276014,0.8102847989126614,6051.0,8.707978826622321,0.6484922997569982
HT,individual,2015,1.3862943611198906,0.25071202454715025,4.0,1.3862943611198906,0.0
HU,individual,2015,4.810816073052208,0.8700384790027871,7302.0,8.895903562215581,0.5906595053621619
ID,individual,2015,3.9765132877871285,0.7191544054282826,45488.0,10.725203833890781,0.807615656012546
IE,individual,2015,4.727119091189204,0.8549018382143124,7078.0,8.864746660905409,0.6078187297489397
IL,individual,2015,4.745159258309306,0.8581644114085046,12041.0,9.39607277189222,0.6170928103907092
IN,individual,2015,4.640293695725946,0.8391994222706196,109440.0,11.603131732856378,0.6660517585292516
IQ,individual,2015,4.6195712698369835,0.8354517612443185,2688.0,7.89655270164304,0.6176974448315911
IR,individual,2015,4.774565073115455,0.8634824676383177,48816.0,10.795813406956452,0.6181278104853474
IS,individual,2015,4.415333649307823,0.798515286013911,512.0,6.238324625039508,0.45878575211864403
IT,individual,2015,4.849330500400885,0.8770038323401985,60792.0,11.01521348034962,0.6070316711876349
JM,individual,2015,4.194883431164316,0.7586467544431909,194.0,5.267858159063328,0.35921003602037027
JO,individual,2015,4.530569591480743,0.8193557634572673,1875.0,7.536363938404511,0.6130429319371729
JP,individual,2015,4.6128295497377545,0.8342325178120343,109744.0,11.605905659739102,0.6749170575245627
KE,individual,2015,4.3889440004949885,0.7937427049037856,1683.0,7.428333194190806,0.6265382385155596
KG,individual,2015,3.6036933992716014,0.6517297432045522,81.0,4.394449154672439,0.33307065931179425
KH,individual,2015,3.9316890072186848,0.7110479119984848,170.0,5.135798437050262,0.413888888888889
KN,individual,2015,2.579843965218024,0.46656606394406436,20.0,2.995732273553991,0.17142857142857149
KP,individual,2015,2.3046193848206715,0.4167915617230366,14.0,2.6390573296152584,0.18181818181818188
KR,individual,2015,4.5416962254248165,0.8213680207388018,62006.0,11.034986433538457,0.688894124853902
KW,individual,2015,4.515765168010271,0.8166783761110927,752.0,6.62273632394984,0.5087566941670285
KY,individual,2015,0.6365141682948128,0.1151139038445075,3.0,1.0986122886681098,0.16666666666666674
KZ,individual,2015,4.565953660492887,0.8257549899329375,1320.0,7.1853870155804165,0.5821331290432414
LA,individual,2015,2.9124944033310523,0.5267260610881349,21.0,3.044522437723423,0.08521303258145374
LB,individual,2015,4.569652673119786,0.8264239582058562,1141.0,7.039660349862076,0.5449010892700639
LC,individual,2015,1.6094379124341005,0.2910676467610591,5.0,1.6094379124341003,0.0
LI,individual,2015,3.31931196702718,0.6002992197737128,44.0,3.784189633918261,0.23295454545454541
LK,individual,2015,4.630593812245882,0.8374451935199568,1627.0,7.394493107219038,0.5482094539700033
LR,individual,2015,2.3516733019046305,0.42530128602535805,13.0,2.5649493574615367,0.12587412587412605
LS,individual,2015,2.8003902381648147,0.5064519670737218,46.0,3.828641396489095,0.4039855072463767
LT,individual,2015,4.671077566881795,0.8447667006765182,3290.0,8.098642843759418,0.6035895209147488
LU,individual,2015,4.0440617860932955,0.7313705849356262,1984.0,7.592870287844818,0.6689852150537634
LV,individual,2015,4.4494178282423595,0.804679426722672,2050.0,7.6255950721324535,0.6407119314436389
LY,individual,2015,4.394171097464627,0.7946880279899328,223.0,5.407171771460119,0.3447026316981474
MA,individual,2015,4.536488199873122,0.820426146728073,3766.0,8.233768709217097,0.6430782029514792
MC,individual,2015,2.6350095984076343,0.47654279613766554,30.0,3.4011973816621555,0.3296296296296295
MD,individual,2015,4.139315790367229,0.7485973189738782,560.0,6.327936783729195,0.5795714285714286
ME,individual,2015,3.868690234539072,0.6996545526330669,272.0,5.605802066295998,0.5189581856839123
MG,individual,2015,3.4149429773864934,0.617594135549973,47.0,3.8501476017100584,0.21964956195244056
MK,individual,2015,4.471675686355274,0.8087047714301727,752.0,6.62273632394984,0.5339275445658425
ML,individual,2015,3.807426080963166,0.6885748999950982,86.0,4.454347296253507,0.2915282392026579
MM,individual,2015,3.971483096329928,0.7182446928019716,325.0,5.783825182329737,0.5455546558704454
MN,individual,2015,4.549896867724626,0.8228511109765139,970.0,6.877296071497429,0.5460881664663841
MO,individual,2015,4.1647019563535554,0.7531884197158449,502.0,6.218600119691729,0.5457455890722824
MP,individual,2015,-0.0,-0.0,1.0,0.0,0.0
MQ,individual,2015,3.441208646060763,0.6223442947903894,64.0,4.1588830833596715,0.3108552631578947
MR,individual,2015,1.3862943611198906,0.25071202454715025,4.0,1.3862943611198906,0.0
MS,individual,2015,1.9722469794234416,0.35668184693387067,11.0,2.3978952727983707,0.21590909090909083
MT,individual,2015,4.3893573827456525,0.7938174652893737,367.0,5.905361848054571,0.4291796418840015
MU,individual,2015,3.737089273903806,0.6758544534632456,151.0,5.017279836814924,0.43697571743929364
MV,individual,2015,2.163955656882057,0.39135245657991924,10.0,2.302585092994046,0.0888888888888888
MW,individual,2015,3.802721219987503,0.6877240235481448,118.0,4.770684624465665,0.3654475170978293
MX,individual,2015,4.780969731036254,0.8646407532080276,22032.0,10.000251220968437,0.6193943263579942
MY,individual,2015,4.542973010544339,0.8215989279625522,18493.0,9.825147561084876,0.6795490185475586
MZ,individual,2015,4.170032754638461,0.754152497236424,247.0,5.5093883366279774,0.4308784060410318
NC,individual,2015,2.727229735164184,0.49322085372679986,24.0,3.1780538303479458,0.2222222222222221
NE,individual,2015,3.4940674491916917,0.6319038356208005,64.0,4.1588830833596715,0.27878289473684204
NG,individual,2015,4.697752146702657,0.8495908117011278,9576.0,9.16701524723781,0.6195203410311492
NI,individual,2015,3.702249498848749,0.6695536628203663,241.0,5.484796933490655,0.529483957688037
NL,individual,2015,4.793931499288316,0.8669848954416873,27741.0,10.230666742245749,0.62156135707283
NO,individual,2015,4.820549435695205,0.8717987624767141,9619.0,9.171495588152615,0.5931955558735891
NP,individual,2015,4.643396433761346,0.8397605539871666,1460.0,7.286191714702382,0.555059411185953
NZ,individual,2015,4.804946857432064,0.8689770284394008,7797.0,8.9614943233096,0.5866246843344183
OM,individual,2015,4.491623646006272,0.8123123698522325,874.0,6.773080375655535,0.5433543704178752
PA,individual,2015,4.160960774194027,0.7525118250619813,1341.0,7.201170883281678,0.6175025518164174
PE,individual,2015,4.378106821219507,0.7917827956429982,4080.0,8.313852267398207,0.6774140309390089
PF,individual,2015,2.920584833654643,0.5281892194351446,42.0,3.7376696182833684,0.34126984126984117
PG,individual,2015,3.577734725177503,0.6470351040866137,57.0,4.04305126783455,0.23363286264441596
PH,individual,2015,4.637985663318446,0.838782013462048,2373.0,7.771910256435763,0.5810284923071631
PK,individual,2015,4.718752208148162,0.8533886832558848,7040.0,8.859363449152088,0.6079506537982566
PL,individual,2015,4.598548582419413,0.8316497977712628,61348.0,11.02431784977067,0.6775144589031978
PR,individual,2015,4.6634677204369686,0.8433904561629545,887.0,6.787844982309579,0.547938960454901
PS,individual,2015,4.315815174519008,0.7805173203625232,352.0,5.863631175598097,0.46813241106719383
PT,individual,2015,4.867247268597617,0.8802440887777389,16220.0,9.694000327669404,0.5773416160701743
PY,individual,2015,4.16459552848347,0.7531691721826184,358.0,5.8805329864007,0.5037064890416847
QA,individual,2015,4.498547389563614,0.813564532317428,986.0,6.893656354602635,0.5667021223964774
RE,individual,2015,3.277854757381851,0.5928016627946455,152.0,5.0238805208462765,0.5298066595059077
RO,individual,2015,4.7095706870564396,0.8517282006009106,12821.0,9.4588397305527,0.6392095343054789
RS,individual,2015,4.819725135060246,0.8716496872969959,5494.0,8.611411866655219,0.5769139456482171
RU,individual,2015,4.636827841711436,0.8385726208486902,57338.0,10.956718859163896,0.6729114928486297
RW,individual,2015,3.593961461355042,0.64996971739311,104.0,4.6443908991413725,0.4017482517482518
SA,individual,2015,4.772424128097461,0.8630952766672226,6890.0,8.837826364007704,0.5976350300642752
SC,individual,2015,1.5607104090414066,0.28225525354260766,6.0,1.791759469228055,0.1333333333333333
SD,individual,2015,4.387345004186111,0.7934535256262198,479.0,6.171700597410915,0.5131555881368628
SE,individual,2015,4.834372278418911,0.8742986304567422,18714.0,9.837027185835858,0.5977837447899967
SG,individual,2015,4.5110611013218005,0.815827643311373,9691.0,9.17895289873455,0.6708365056832708
SI,individual,2015,4.70127752807125,0.8502283786746433,3970.0,8.286521373681236,0.6016922372337989
SK,individual,2015,4.682113344691967,0.846762526581058,4936.0,8.504310565585223,0.6296956600036017
SL,individual,2015,2.3034884952192693,0.41658703977628514,15.0,2.70805020110221,0.20606060606060606
SM,individual,2015,1.0986122886681096,0.19868457869355755,3.0,1.0986122886681098,0.0
SN,individual,2015,4.147916449417681,0.7501527524398534,293.0,5.680172609017068,0.470055685288306
SO,individual,2015,1.3862943611198906,0.25071202454715025,4.0,1.3862943611198906,0.0
SR,individual,2015,1.6769877743224173,0.30328407287291265,9.0,2.1972245773362196,0.2407407407407407
SS,individual,2015,4.229336888210793,0.7648776792821209,261.0,5.564520407322694,0.43600758543287266
ST,individual,2015,2.023554573803584,0.3659608508903594,24.0,3.1780538303479458,0.4305555555555556
SV,individual,2015,3.9262482864535357,0.7100639549426945,228.0,5.429345628954441,0.4849624060150377
SY,individual,2015,4.081382452930384,0.7381200460909162,310.0,5.736572297479192,0.47505376344086025
SZ,individual,2015,2.6980110198441136,0.4879366345320799,19.0,2.9444389791664403,0.14144736842105265
TC,individual,2015,0.6931471805599453,0.12535601227357512,2.0,0.6931471805599453,0.0
TD,individual,2015,1.6674619334292946,0.30156131981064127,8.0,2.0794415416798357,0.20833333333333326
TG,individual,2015,3.644401119750986,0.6590917546952729,114.0,4.736198448394496,0.41046011254551473
TH,individual,2015,4.758509977985488,0.8605788957006237,9062.0,9.111845125227083,0.6084042870362842
TJ,individual,2015,4.305340352612259,0.7786229436120541,504.0,6.222576268071369,0.5329169919333854
TL,individual,2015,1.3862943611198906,0.25071202454715025,4.0,1.3862943611198906,0.0
TM,individual,2015,2.5292949003705525,0.45742424043074,21.0,3.044522437723423,0.24761904761904763
TN,individual,2015,4.4768189175427615,0.8096349273479154,4534.0,8.419359831067474,0.6541481456346918
TO,individual,2015,0.6931471805599453,0.12535601227357512,2.0,0.6931471805599453,0.0
TR,individual,2015,4.806681209864431,0.8692906869392057,38737.0,10.564550494623223,0.6097639368003385
TT,individual,2015,4.055957923607309,0.733522007320422,162.0,5.087596335232384,0.39320987654320994
TW,individual,2015,4.54761772110543,0.8224389261771204,27924.0,10.237241813090293,0.674721131036762
TZ,individual,2015,4.41183767405456,0.7978830371509752,604.0,6.403574197934815,0.5222958057395144
UA,individual,2015,4.577084153798015,0.8277679451818378,9342.0,9.142275641062053,0.6657861010122146
UG,individual,2015,4.167906452232487,0.753767954388994,483.0,6.180016653652572,0.5375188853449724
US,individual,2015,4.832052927905598,0.8738791747631062,560291.0,13.23621157060088,0.6119608122532172
UY,individual,2015,4.4826920471875455,0.8106970857646042,1142.0,7.040536390215956,0.5802473066921403
UZ,individual,2015,4.307389091166275,0.7789934589982888,487.0,6.18826412308259,0.5345267271643372
VA,individual,2015,1.8594288151492286,0.33627862582574214,15.0,2.70805020110221,0.34166666666666656
VE,individual,2015,4.46324125813222,0.807179400891991,1929.0,7.564757012905729,0.6122256782443407
VG,individual,2015,1.944152031328401,0.35160086160059373,220.0,5.393627546352362,0.763961038961039
VI,individual,2015,2.0794415416798357,0.37606803682072537,8.0,2.0794415416798357,0.0
VN,individual,2015,4.51854544512238,0.8171811906093182,2144.0,7.670428522190693,0.6289645522388061
VU,individual,2015,1.791759469228055,0.3240405909671327,6.0,1.791759469228055,0.0
WS,individual,2015,1.0986122886681096,0.19868457869355755,3.0,1.0986122886681098,0.0
YE,individual,2015,4.307998030404995,0.779103585962408,237.0,5.4680601411351315,0.4035327211053199
ZA,individual,2015,4.693790743781519,0.8488743900130218,14668.0,9.593423529191217,0.626184984724039
ZM,individual,2015,4.0140008048467894,0.7259340415292914,196.0,5.278114659230517,0.43205889950917076
ZW,individual,2015,4.071676474554759,0.7363647150753604,619.0,6.428105272684596,0.5770884360831727
AD,collaborative,2015,2.5400363038209806,0.4593668285859418,14.0,2.6390573296152584,0.06593406593406592
AE,collaborative,2015,4.611103920986922,0.8339204369943728,1822.0,7.507690077819904,0.5759770074241941
AF,collaborative,2015,2.9718916690312036,0.5374680861254583,44.0,3.784189633918261,0.32954545454545436
AG,collaborative,2015,3.303062253051623,0.5973604509210191,40.0,3.6888794541139363,0.20166666666666666
AL,collaborative,2015,3.990661349011883,0.7217130893359411,214.0,5.365976015021851,0.4544132917964694
AM,collaborative,2015,3.9173335291518923,0.7084517166518052,345.0,5.84354441703136,0.5371074879227051
AO,collaborative,2015,3.798589585556912,0.686976815406906,131.0,4.875197323201151,0.3804948670702817
AR,collaborative,2015,4.704783816928279,0.8508624927579486,4979.0,8.512984346642183,0.611656514966546
AS,collaborative,2015,2.0982737395252498,0.37947384916542976,11.0,2.3978952727983707,0.16161616161616155
AT,collaborative,2015,4.773561310164264,0.8633009366094709,11385.0,9.34005197849784,0.6147200029901234
AU,collaborative,2015,4.811549616527877,0.8701711407051184,38092.0,10.547759565313937,0.6109575931601245
AW,collaborative,2015,2.069202465820362,0.37421629486013136,14.0,2.6390573296152584,0.25396825396825395
AZ,collaborative,2015,4.468935769061591,0.8082092560251789,463.0,6.137727054086234,0.483865290776738
BA,collaborative,2015,4.505557602098462,0.8148323327402025,439.0,6.0844994130751715,0.4795726061519805
BB,collaborative,2015,3.449916482875099,0.6239191114082574,52.0,3.9512437185814275,0.24532224532224545
BD,collaborative,2015,4.597309136352061,0.8314256433336643,2085.0,7.642524134232902,0.5867975185069336
BE,collaborative,2015,4.801523991262293,0.8683580013905683,16539.0,9.713476507257793,0.6052788939548126
BF,collaborative,2015,3.7312797010560605,0.674803789324905,371.0,5.916202062607435,0.5859904016829927
BG,collaborative,2015,4.539667109516127,0.8210010541177319,1584.0,7.367708572374371,0.5921007831120191
BH,collaborative,2015,4.278706611860063,0.7738062183533199,277.0,5.6240175061873385,0.4117365357695426
BI,collaborative,2015,3.8496035612767305,0.6962027182826726,156.0,5.049856007249537,0.40512820512820524
BJ,collaborative,2015,3.9443777363336183,0.7133426749684254,300.0,5.703782474656201,0.5110588235294118
BM,collaborative,2015,2.224123630947168,0.4022338646082823,35.0,3.5553480614894135,0.47238095238095235
BN,collaborative,2015,3.8974205402325213,0.7048504427039494,218.0,5.384495062789089,0.47892230867495056
BO,collaborative,2015,4.353538681629129,0.7873396353815044,362.0,5.8916442118257715,0.478620177352709
BR,collaborative,2015,4.875332749040153,0.8817063519362984,20572.0,9.931686206894806,0.5873575895367591
BS,collaborative,2015,2.6626883739475318,0.481548516457402,34.0,3.5263605246161616,0.35882352941176476
BT,collaborative,2015,2.852637956273579,0.5159009928740108,31.0,3.4339872044851463,0.26290322580645165
BW,collaborative,2015,4.082977343997972,0.7384084829335533,211.0,5.351858133476067,0.42162755750780256
BY,collaborative,2015,3.834699539514382,0.6935073185358868,757.0,6.6293632534374485,0.6744983330188086
BZ,collaborative,2015,2.0578975319224093,0.3721717919432777,13.0,2.5649493574615367,0.23931623931623935
CA,collaborative,2015,4.808884507343516,0.8696891543838938,42197.0,10.650104407449692,0.6155546524819748
CD,collaborative,2015,3.8634691877009235,0.698710323716208,202.0,5.308267697401205,0.4612446958981613
CF,collaborative,2015,2.669467470117522,0.48277451937066856,24.0,3.1780538303479458,0.2450980392156863
CG,collaborative,2015,3.5878508509186897,0.6488646104571781,100.0,4.605170185988092,0.37916666666666665
CH,collaborative,2015,4.735976830767113,0.8565037648215121,22579.0,10.024775549743328,0.6332081469974247
CI,collaborative,2015,3.9749249129660047,0.7188671470520587,239.0,5.476463551931511,0.4800259015740187
CL,collaborative,2015,4.587949625187931,0.8297329710855891,5493.0,8.61122983334262,0.630709376869262
CM,collaborative,2015,4.42581006495338,0.800409950992836,768.0,6.643789733147672,0.5500897988505746
CN,collaborative,2015,4.52230862159547,0.817861762945726,79408.0,11.282354397827222,0.6967276727451188
CO,collaborative,2015,4.792803537967915,0.866780903076011,3902.0,8.269244521183056,0.558345325868391
CR,collaborative,2015,4.365187489105749,0.7894463280060523,752.0,6.62273632394984,0.5759903415453527
CU,collaborative,2015,4.503198433712398,0.8144056759644799,1430.0,7.265429723253953,0.6041803500367036
CV,collaborative,2015,2.9853090733261882,0.5398946303640467,30.0,3.4011973816621555,0.20909090909090922
CY,collaborative,2015,4.559746383948195,0.8246324008832449,1150.0,7.047517221357296,0.5429200214707461
CZ,collaborative,2015,4.631109294845256,0.8375384188043787,8353.0,9.030376034755907,0.6498523661150835
DE,collaborative,2015,4.683832589148661,0.8470734527959501,65810.0,11.094527081450165,0.6541797905555524
DJ,collaborative,2015,2.197224577336219,0.3973691573871151,9.0,2.1972245773362196,0.0
DK,collaborative,2015,4.746583918467021,0.8584220619064435,12011.0,9.39357817555449,0.6152556404825158
DM,collaborative,2015,2.626164786467235,0.4749432075001377,22.0,3.091042453358316,0.23295454545454541
DO,collaborative,2015,3.9792091087036017,0.719641945981531,108.0,4.68213122712422,0.2960023515579071
DZ,collaborative,2015,4.315114824917435,0.780390661788828,2306.0,7.743269700829004,0.6524193590269591
EC,collaborative,2015,4.5761065426197085,0.8275911437141212,1313.0,7.180069874302796,0.5770253508867369
EE,collaborative,2015,4.6509521746521525,0.8411270134843816,1226.0,7.111512116496157,0.5506205330184852
EG,collaborative,2015,4.608264773513966,0.8334069757621149,5373.0,8.589141690728821,0.6176341975971189
ER,collaborative,2015,2.3046193848206715,0.4167915617230366,14.0,2.6390573296152584,0.18181818181818188
ES,collaborative,2015,4.781253788953396,0.8646921252235914,34283.0,10.442404883468303,0.6197784218523359
ET,collaborative,2015,4.274363555007326,0.7730207743619056,976.0,6.883462586413092,0.6001089074859565
FI,collaborative,2015,4.713354280065724,0.8524124652780416,8910.0,9.094929520464856,0.6315966175161576
FJ,collaborative,2015,3.9023941284223675,0.7057499186012132,139.0,4.9344739331306915,0.3775854316546763
FK,collaborative,2015,1.4075317407193153,0.2545528152080506,16.0,2.772588722239781,0.32499999999999996
FM,collaborative,2015,1.732867951399863,0.3133900306839378,8.0,2.0794415416798357,0.16666666666666652
FO,collaborative,2015,2.953566545250519,0.5341539783775041,45.0,3.8066624897703196,0.3453703703703703
FR,collaborative,2015,4.706676840257618,0.8512048469683705,50469.0,10.82911456538727,0.6487414989546809
GA,collaborative,2015,3.3224055231539165,0.6008586909375122,114.0,4.736198448394496,0.4807017543859651
GB,collaborative,2015,4.792872688053189,0.8667934089033178,82437.0,11.319789644240368,0.6259461894083986
GD,collaborative,2015,3.3492882500733128,0.6057204454683937,127.0,4.844187086458591,0.46850393700787385
GE,collaborative,2015,4.20037784415205,0.7596404217641344,273.0,5.60947179518496,0.4517081557897886
GF,collaborative,2015,2.7198498814553127,0.4918862035138983,46.0,3.828641396489095,0.4078674948240164
GH,collaborative,2015,4.422577955389207,0.7998254223709801,1039.0,6.946013991099227,0.5622081118266788
GI,collaborative,2015,2.210253577620973,0.3997254585673185,12.0,2.4849066497880004,0.1499999999999999
GL,collaborative,2015,2.6076848961209884,0.4716011101418436,71.0,4.2626798770413155,0.5264084507042253
GM,collaborative,2015,2.67606144644293,0.48396704326799117,99.0,4.59511985013459,0.5671530115974561
GN,collaborative,2015,2.787669772131221,0.5041514644662602,42.0,3.7376696182833684,0.3685300207039337
GP,collaborative,2015,3.946002428976153,0.7136365014407106,153.0,5.030437921392435,0.3898225957049486
GQ,collaborative,2015,1.475076311054695,0.26676828433992417,7.0,1.9459101490553132,0.22857142857142865
GR,collaborative,2015,4.700773973497747,0.8501373105796315,6853.0,8.832441791585824,0.618933313877134
GT,collaborative,2015,3.9483918792898876,0.7140686347181101,208.0,5.337538079701318,0.4552884615384616
GU,collaborative,2015,2.9675484004631003,0.5366826038452147,39.0,3.6635616461296463,0.3023504273504274
GW,collaborative,2015,2.60649863309376,0.4713865738834968,41.0,3.713572066704308,0.423170731707317
GY,collaborative,2015,1.8989267893363286,0.34342185409795356,15.0,2.70805020110221,0.3407407407407408
HK,collaborative,2015,4.517009582638774,0.8169034291154462,7669.0,8.94494150776486,0.6689208942364773
HN,collaborative,2015,3.8363086058170413,0.6937983189768352,98.0,4.584967478670572,0.31559766763848396
HR,collaborative,2015,4.730556982415831,0.8555235825521487,1819.0,7.506042178518122,0.5515400121227498
HT,collaborative,2015,2.4439953309979434,0.4419977708942622,29.0,3.367295829986474,0.367816091954023
HU,collaborative,2015,4.682744755589719,0.8468767175558873,4489.0,8.409385238781931,0.606120124623885
ID,collaborative,2015,4.650382533913572,0.8410239936735537,2868.0,7.961370201719511,0.6106427926819264
IE,collaborative,2015,4.765301519480278,0.8618071493570689,5699.0,8.648045999835,0.6059865575196259
IL,collaborative,2015,4.673825125950046,0.8452635981002424,8268.0,9.020147920801659,0.6227907878851275
IN,collaborative,2015,4.609704520711356,0.833667354758681,18812.0,9.842250243064939,0.6584099840893927
IQ,collaborative,2015,4.301204648138974,0.7778749994015703,871.0,6.769641976852503,0.5998308871443199
IR,collaborative,2015,4.639589065334689,0.8390719895139814,8366.0,9.031931152002144,0.6333025449329537
IS,collaborative,2015,4.4830185333085595,0.8107561309419357,811.0,6.698268054115413,0.5168997210343593
IT,collaborative,2015,4.709648416823296,0.8517422580678979,37879.0,10.542152147796324,0.6497216553858902
JM,collaborative,2015,4.1817334618450985,0.7562685759529526,166.0,5.111987788356544,0.3295714503583955
JO,collaborative,2015,4.64661986216604,0.840343512617014,1056.0,6.962243464266207,0.5347115219996574
JP,collaborative,2015,4.576599034257175,0.8276802110716498,30196.0,10.315464744259515,0.676463141232555
KE,collaborative,2015,4.171892483036853,0.7544888300420282,1520.0,7.326465613840322,0.662108703130375
KG,collaborative,2015,3.5510003238471763,0.6422001743122707,80.0,4.382026634673881,0.3438888888888889
KH,collaborative,2015,4.337779285437113,0.7844895407437761,336.0,5.817111159963204,0.4625350140056024
KI,collaborative,2015,1.3321790402101223,0.24092524185162909,5.0,1.6094379124341003,0.1499999999999999
KN,collaborative,2015,3.2162702057781125,0.5816640660140246,61.0,4.110873864173311,0.33965163934426235
KP,collaborative,2015,2.8507902655806134,0.5155668370934188,29.0,3.367295829986474,0.24310344827586206
KR,collaborative,2015,4.5526358961404,0.8233464656274958,17723.0,9.782618510055139,0.6715211991630061
KW,collaborative,2015,4.4928096278475795,0.8125268552579656,681.0,6.523562306149512,0.5177983695376982
KY,collaborative,2015,2.019814992492946,0.36528454575081354,11.0,2.3978952727983707,0.17045454545454541
KZ,collaborative,2015,4.52722061473256,0.8187500993470705,854.0,6.74993119378857,0.5458723653395783
LA,collaborative,2015,3.538803405075001,0.6399943554873719,117.0,4.762173934797756,0.4364102564102563
LB,collaborative,2015,4.551823116306039,0.8231994739902948,1233.0,7.117205503164344,0.5596839914402134
LC,collaborative,2015,0.6931471805599453,0.12535601227357512,2.0,0.6931471805599453,0.0
LI,collaborative,2015,3.1894026365418684,0.5768050527576785,90.0,4.499809670330265,0.4450793650793652
LK,collaborative,2015,4.5290492952397265,0.819080817126108,761.0,6.634633357861686,0.5373568612727613
LR,collaborative,2015,1.7959463600731422,0.32479779225840955,28.0,3.332204510175204,0.5064935064935066
LS,collaborative,2015,2.661322934762923,0.4813015761018971,21.0,3.044522437723423,0.17927170868347342
LT,collaborative,2015,4.490947733584159,0.8121901307545941,1033.0,6.940222469119639,0.5489658867437457
LU,collaborative,2015,4.436092761125517,0.8022695817086654,1288.0,7.160845906664299,0.5996913346462658
LV,collaborative,2015,4.386348523924843,0.7932733116754671,737.0,6.602587892189336,0.5408153084843164
LY,collaborative,2015,4.24954268937479,0.7685319084700191,222.0,5.402677381872279,0.3993055555555556
MA,collaborative,2015,4.590274561757977,0.8301534370203629,1881.0,7.53955882930103,0.5989472576643631
MC,collaborative,2015,3.2133681246751955,0.5811392232034944,81.0,4.394449154672439,0.4255829903978052
MD,collaborative,2015,3.823242378978119,0.6914352853557996,229.0,5.43372200355424,0.49776060911432096
ME,collaborative,2015,4.022189869817292,0.7274150380012415,199.0,5.293304824724492,0.4390627837985106
MG,collaborative,2015,3.557728030401477,0.6434168833879863,169.0,5.1298987149230735,0.5045157271877918
MK,collaborative,2015,4.404587980553234,0.7965719264763308,466.0,6.144185634125646,0.4772255295583552
ML,collaborative,2015,3.519261264783289,0.6364601496982338,249.0,5.517452896464707,0.5554947060971158
MM,collaborative,2015,3.930137554200596,0.7107673309486993,159.0,5.0689042022202315,0.39280429152793195
MN,collaborative,2015,4.337924310318136,0.784515768565623,316.0,5.755742213586912,0.44568469505178365
MO,collaborative,2015,4.229777824887261,0.7649574228993171,1049.0,6.955592608396297,0.6045042897998094
MP,collaborative,2015,1.7379834485870498,0.3143151708939353,13.0,2.5649493574615367,0.33653846153846145
MQ,collaborative,2015,3.4339938658704536,0.6210394982054029,51.0,3.9318256327243257,0.24455337690631818
MR,collaborative,2015,2.6185347948400537,0.473563319720328,30.0,3.4011973816621555,0.337037037037037
MS,collaborative,2015,2.3114234446919735,0.41802207933409874,13.0,2.5649493574615367,0.13986013986014
MT,collaborative,2015,4.277891147394502,0.7736587411992314,281.0,5.638354669333745,0.4281246630001079
MU,collaborative,2015,3.9717032660575935,0.7182845106066998,111.0,4.709530201312334,0.3209118209118209
MV,collaborative,2015,2.4762471329830333,0.44783052532056145,17.0,2.833213344056216,0.19004524886877827
MW,collaborative,2015,3.6130061093545,0.6534139514538146,315.0,5.752572638825633,0.5868538868538868
MX,collaborative,2015,4.763953958016522,0.86156344219627,7937.0,8.979290649090876,0.6116137408176345
MY,collaborative,2015,4.601759255066209,0.8322304495159515,8041.0,8.99230873254815,0.6354352547843465
MZ,collaborative,2015,4.3073443274721726,0.7789853634619515,326.0,5.786897381366708,0.47349378637722195
NC,collaborative,2015,2.873430973218344,0.5196614203278555,90.0,4.499809670330265,0.5161290322580645
NE,collaborative,2015,3.834688969530255,0.6935054069490014,267.0,5.58724865840025,0.5321629213483146
NG,collaborative,2015,4.614814377568406,0.8345914749121687,2040.0,7.620705086838262,0.5713275474124075
NI,collaborative,2015,3.921894080810157,0.7092764946869489,104.0,4.6443908991413725,0.3028846153846154
NL,collaborative,2015,4.787881627071309,0.8658907730429264,25722.0,10.155101935826032,0.6202679936759714
