index,country,from_start,diag
2007,BD,0.4141012160079956,0.027923056968700143
2008,BD,0.4384606075001554,0.04305805805805803
2009,BD,0.40123074967792305,0.05540118961276643
2010,BD,0.3753837596796496,0.030808031233257656
2011,BD,0.4245690977474478,0.05395500625322421
2012,BD,0.3624883674466269,0.06663408008269807
2013,BD,0.35587847734740385,0.036857491609156995
2014,BD,0.35515921956599916,0.01841738322771412
2015,BD,0.3355729342316343,0.02274810640689366
2016,BD,0.3444719689074521,0.026397995793487228
2017,BD,0.3681831872258654,0.028398826781570994
2018,BD,0.37409461652466186,0.024956874971477746
2019,BD,0.38922328126622163,0.028079847921530933
